2019-04-02;920262;58562496;401;price<=>price<br>price<=>210000<br>price[currency]<=>PLN<br>m<=>2054<br>price_per_m<=><br>type<=><br>dimensions<=>47x44<br>fence<=><br>location<=><br>media_types<=>electricity<->water<br>access_types<=>asphalt<br>vicinity_types<=>
2019-04-03;4508128;58573060;101;price<=>price<br>price<=>330000<br>price[currency]<=>PLN<br>m<=>59.9<br>rooms_num<=>3<br>market<=>secondary<br>building_type<=>block<br>floor_no<=>floor_3<br>building_floors_num<=>8<br>building_material<=>concrete_plate<br>windows_type<=>plastic<br>heating<=>urban<br>build_year<=>1975<br>construction_status<=>ready_to_use<br>rent<=>price<br>rent<=><br>rent[currency]<=><br>building_ownership<=>co_operative_ownership<br>free_from<=><br>media_types<=><br>security_types<=><br>equipment_types<=><br>extras_types<=>lift<br>price_per_m<=>5509.18
2019-04-04;159454;58590984;201;price<=>price<br>price<=>420000<br>price[currency]<=>PLN<br>terrain_area<=>350<br>m<=>142.15<br>market<=>primary<br>rooms_num<=>5<br>building_type<=>semi_detached<br>floors_num<=>one_floor<br>building_material<=>breezeblock<br>build_year<=>2019<br>garret_type<=>usable<br>roof_type<=>diagonal<br>roofing<=>tile<br>construction_status<=>unfinished_close<br>windows_type<=>plastic<br>location<=>city<br>rent<=>price<br>rent<=><br>rent[currency]<=>PLN<br>free_from<=><br>recreational<=>0<br>security_types<=>0<br>fence_types<=>0<br>heating_types<=>0<br>media_types<=>0<br>access_types<=>0<br>vicinity_types<=>0<br>extras_types<=>0<br>price_per_m<=>2954.63<br>is_bungalow<=>0
2019-04-04;1559200;58592260;101;price<=>price<br>price<=>754116<br>price[currency]<=>PLN<br>m<=>29.84<br>rooms_num<=>2<br>market<=>primary<br>building_type<=>apartment<br>floor_no<=><br>building_floors_num<=>3<br>building_material<=><br>windows_type<=><br>heating<=><br>build_year<=>2019<br>construction_status<=><br>rent<=>price<br>rent<=><br>rent[currency]<=>PLN<br>building_ownership<=><br>free_from<=><br>media_types<=><br>security_types<=><br>equipment_types<=><br>extras_types<=>balcony<->lift<br>price_per_m<=>25271.98
2019-04-04;3521044;58595800;101;price<=>price<br>price<=>370574<br>price[currency]<=>PLN<br>m<=>43.09<br>rooms_num<=>2<br>market<=>primary<br>building_type<=>apartment<br>floor_no<=>floor_2<br>building_floors_num<=>3<br>building_material<=><br>windows_type<=>wooden<br>heating<=>other<br>build_year<=>2018<br>construction_status<=>to_completion<br>rent<=>price<br>rent<=><br>rent[currency]<=><br>building_ownership<=><br>free_from<=><br>media_types<=>cable-television<br>security_types<=><br>equipment_types<=><br>extras_types<=>balcony<->garage<->lift<br>price_per_m<=>8600
2019-04-05;3747;58612480;502;price<=>price<br>price<=>1000<br>price[currency]<=>PLN<br>m<=>70<br>price_per_m<=>14.29<br>building_type<=>tenement_house<br>floor_no<=>ground_floor<br>construction_status<=>ready_to_use<br>build_year<=>1930<br>free_from<=>2019-04-05<br>use_types<=>gastronomy<->office<->retail<->services<br>security_types<=>entryphone<br>media_types<=>electricity<->sewage<->water<br>extras_types<=>asphalt_access<->parking<->shop_window
2019-04-05;4057404;58613092;401;price<=>price<br>price<=>350000<br>price[currency]<=>PLN<br>m<=>8437<br>price_per_m<=><br>type<=>building<br>dimensions<=>długość: bd, szerokość: bd<br>fence<=>n<br>location<=><br>media_types<=>electricity<->gas<->water<br>access_types<=>asphalt<br>vicinity_types<=>forest
2019-04-05;4830212;58618500;101;price<=>price<br>price<=>370000<br>price[currency]<=>PLN<br>m<=>60.6<br>rooms_num<=>3<br>market<=>secondary<br>building_type<=>block<br>floor_no<=>ground_floor<br>building_floors_num<=>2<br>building_material<=>brick<br>windows_type<=>plastic<br>heating<=>urban<br>build_year<=>1960<br>construction_status<=>ready_to_use<br>rent<=>price<br>rent<=>680<br>rent[currency]<=>PLN<br>building_ownership<=>full_ownership<br>free_from<=><br>media_types<=>cable-television<->internet<->phone<br>security_types<=><br>equipment_types<=><br>extras_types<=>balcony<br>price_per_m<=>6105.61
2019-04-07;4692352;58630676;101;price<=>price<br>price<=>595980<br>price[currency]<=>PLN<br>m<=>46.2<br>rooms_num<=>2<br>market<=>secondary<br>building_type<=><br>floor_no<=>ground_floor<br>building_floors_num<=><br>building_material<=><br>windows_type<=><br>heating<=><br>build_year<=><br>construction_status<=><br>rent<=>price<br>rent<=><br>rent[currency]<=>PLN<br>building_ownership<=><br>free_from<=><br>media_types<=><br>security_types<=><br>equipment_types<=><br>extras_types<=>garden<->lift<->terrace<br>price_per_m<=>12900
2019-04-10;99;58685112;101;price<=>price<br>price<=>130000<br>price[currency]<=>PLN<br>m<=>56.76<br>rooms_num<=>3<br>market<=>secondary<br>building_type<=>block<br>floor_no<=>floor_4<br>building_floors_num<=>4<br>building_material<=>concrete_plate<br>windows_type<=>wooden<br>heating<=>urban<br>build_year<=><br>construction_status<=>to_renovation<br>rent<=>price<br>rent<=>479.51<br>rent[currency]<=>PLN<br>building_ownership<=>co_operative_ownership<br>free_from<=><br>media_types<=>cable-television<->internet<br>security_types<=><br>equipment_types<=><br>extras_types<=>balcony<->basement<->garage<br>price_per_m<=>2290.35
2019-04-10;650879;58689052;101;price<=>price<br>price<=>548000<br>price[currency]<=>PLN<br>m<=>55.7<br>rooms_num<=>3<br>market<=>secondary<br>building_type<=>block<br>floor_no<=>floor_4<br>building_floors_num<=>10<br>building_material<=>concrete_plate<br>windows_type<=>plastic<br>heating<=>urban<br>build_year<=>1977<br>construction_status<=>ready_to_use<br>rent<=>price<br>rent<=>406<br>rent[currency]<=>PLN<br>building_ownership<=>full_ownership<br>free_from<=><br>media_types<=>cable-television<->internet<->phone<br>security_types<=>monitoring<br>equipment_types<=><br>extras_types<=>balcony<->garage<->lift<->usable_room<br>price_per_m<=>9838.42
2019-04-11;651436;58716164;101;price<=>price<br>price<=>273570<br>price[currency]<=>PLN<br>m<=>56.29<br>rooms_num<=>3<br>market<=>primary<br>building_type<=>apartment<br>floor_no<=>floor_3<br>building_floors_num<=>3<br>building_material<=><br>windows_type<=>plastic<br>heating<=>gas<br>build_year<=>2018<br>construction_status<=>to_completion<br>rent<=>price<br>rent<=><br>rent[currency]<=>PLN<br>building_ownership<=>full_ownership<br>free_from<=><br>media_types<=>0<br>security_types<=>entryphone<br>equipment_types<=>0<br>extras_types<=>balcony<br>price_per_m<=>4860.01
2019-04-13;2435764;58744060;102;price<=>price<br>price<=>1080<br>price[currency]<=>PLN<br>rent<=>price<br>rent<=><br>rent[currency]<=>PLN<br>deposit<=>price<br>deposit<=><br>deposit[currency]<=>PLN<br>m<=>61<br>rooms_num<=>2<br>building_type<=><br>floor_no<=><br>building_floors_num<=><br>building_material<=><br>windows_type<=><br>heating<=><br>build_year<=><br>construction_status<=><br>free_from<=><br>rent_to_students<=>0<br>equipment_types<=>0<br>security_types<=>0<br>media_types<=>0<br>extras_types<=>0
2019-04-15;23432;58755940;102;price<=>price<br>price<=>1500<br>price[currency]<=>PLN<br>rent<=>price<br>rent<=><br>rent[currency]<=>PLN<br>deposit<=>price<br>deposit<=><br>deposit[currency]<=><br>m<=>45<br>rooms_num<=>2<br>building_type<=>apartment<br>floor_no<=>floor_5<br>building_floors_num<=>6<br>building_material<=>other<br>windows_type<=>plastic<br>heating<=><br>build_year<=>2018<br>construction_status<=><br>free_from<=><br>rent_to_students<=><br>equipment_types<=><br>security_types<=><br>media_types<=><br>extras_types<=>garage
2019-04-01;353522;58539104;502;price<=>price<br>price<=>27000<br>price[currency]<=>PLN<br>m<=>500<br>price_per_m<=>54<br>building_type<=>office_building<br>floor_no<=>floor_2<br>construction_status<=>ready_to_use<br>build_year<=><br>free_from<=>2019-04-01<br>use_types<=>office<->services<br>security_types<=>alarm<->monitoring<br>media_types<=>electricity<->internet<->phone<->sewage<->water<br>extras_types<=>air_conditioning<->asphalt_access<->heating<->parking
2019-04-02;1649380;58557444;101;price<=>price<br>price<=>209000<br>price[currency]<=>PLN<br>m<=>32.04<br>rooms_num<=>2<br>market<=>secondary<br>building_type<=>block<br>floor_no<=>floor_1<br>building_floors_num<=>4<br>building_material<=>concrete_plate<br>windows_type<=>plastic<br>heating<=>urban<br>build_year<=>1985<br>construction_status<=>to_renovation<br>rent<=>price<br>rent<=>210<br>rent[currency]<=>PLN<br>building_ownership<=>co_operative_ownership<br>free_from<=><br>media_types<=>cable-television<->internet<->phone<br>security_types<=><br>equipment_types<=><br>extras_types<=>basement<br>price_per_m<=>6523.1
2019-04-02;445364;58560300;601;price<=>price<br>price<=>915000<br>price[currency]<=>PLN<br>m<=>3000<br>market<=>secondary<br>height<=><br>structure<=><br>parking<=><br>construction_status<=><br>flooring<=><br>heating<=><br>fence<=>y<br>office_space<=><br>social_facilities<=><br>ramp<=><br>use_types<=><br>security_types<=><br>media_types<=><br>access_types<=>asphalt<br>price_per_m<=>305
2019-04-03;68673;58586040;101;price<=>price<br>price<=>339000<br>price[currency]<=>PLN<br>m<=>36.73<br>rooms_num<=>2<br>market<=>secondary<br>building_type<=>block<br>floor_no<=>floor_3<br>building_floors_num<=>4<br>building_material<=>brick<br>windows_type<=><br>heating<=>urban<br>build_year<=>1952<br>construction_status<=><br>rent<=>price<br>rent<=><br>rent[currency]<=>PLN<br>building_ownership<=>full_ownership<br>free_from<=><br>media_types<=><br>security_types<=>entryphone<br>equipment_types<=><br>extras_types<=>basement<br>price_per_m<=>9229.51
2019-04-08;523357;58637008;101;price<=>price<br>price<=>299000<br>price[currency]<=>PLN<br>m<=>46.23<br>rooms_num<=>2<br>market<=>secondary<br>building_type<=><br>floor_no<=>floor_1<br>building_floors_num<=>2<br>building_material<=>breezeblock<br>windows_type<=>plastic<br>heating<=><br>build_year<=>1995<br>construction_status<=>to_completion<br>rent<=>price<br>rent<=><br>rent[currency]<=><br>building_ownership<=>full_ownership<br>free_from<=><br>media_types<=>cable-television<->internet<br>security_types<=><br>equipment_types<=><br>extras_types<=>garden<br>price_per_m<=>6467.66
2019-04-08;3521044;58650244;201;price<=>price<br>price<=>1590000<br>price[currency]<=>PLN<br>terrain_area<=>600<br>m<=>320<br>market<=>secondary<br>rooms_num<=>6<br>building_type<=>detached<br>floors_num<=>two_floors<br>building_material<=>brick<br>build_year<=>2007<br>garret_type<=><br>roof_type<=><br>roofing<=><br>construction_status<=>ready_to_use<br>windows_type<=>plastic<br>location<=><br>rent<=>price<br>rent<=><br>rent[currency]<=><br>free_from<=><br>recreational<=><br>security_types<=>alarm<br>fence_types<=>other<br>heating_types<=><br>media_types<=>electricity<->gas<->phone<br>access_types<=>asphalt<br>vicinity_types<=><br>extras_types<=>garage<br>price_per_m<=>4968.75<br>is_bungalow<=>0
2019-04-10;407922;58685456;401;price<=>price<br>price<=>40000<br>price[currency]<=>PLN<br>m<=>743<br>price_per_m<=>54<br>type<=><br>dimensions<=><br>fence<=><br>location<=><br>media_types<=>electricity<->sewage<->water<br>access_types<=><br>vicinity_types<=>
2019-04-11;642904;58714936;102;price<=>price<br>price<=>3200<br>price[currency]<=>PLN<br>rent<=>price<br>rent<=><br>rent[currency]<=><br>deposit<=>price<br>deposit<=><br>deposit[currency]<=><br>m<=>55<br>rooms_num<=>2<br>building_type<=>apartment<br>floor_no<=>floor_2<br>building_floors_num<=>7<br>building_material<=>brick<br>windows_type<=>plastic<br>heating<=>urban<br>build_year<=>2012<br>construction_status<=>ready_to_use<br>free_from<=><br>rent_to_students<=><br>equipment_types<=><br>security_types<=>monitoring<br>media_types<=>cable-television<->internet<->phone<br>extras_types<=>balcony<->garage<->separate_kitchen
2019-04-12;3187172;58726208;101;price<=>price<br>price<=>335000<br>price[currency]<=>PLN<br>m<=>77<br>rooms_num<=>3<br>market<=>secondary<br>building_type<=><br>floor_no<=>floor_3<br>building_floors_num<=>3<br>building_material<=><br>windows_type<=><br>heating<=><br>build_year<=><br>construction_status<=><br>rent<=>price<br>rent<=><br>rent[currency]<=><br>building_ownership<=>co_operative_ownership_with_a_land_and_mortgage_registe<br>free_from<=><br>media_types<=><br>security_types<=><br>equipment_types<=><br>extras_types<=><br>price_per_m<=>4350.65
2019-04-13;2435764;58743860;102;price<=>price<br>price<=>900<br>price[currency]<=>PLN<br>rent<=>price<br>rent<=><br>rent[currency]<=>PLN<br>deposit<=>price<br>deposit<=><br>deposit[currency]<=>PLN<br>m<=>60<br>rooms_num<=>2<br>building_type<=><br>floor_no<=><br>building_floors_num<=><br>building_material<=><br>windows_type<=><br>heating<=><br>build_year<=><br>construction_status<=><br>free_from<=><br>rent_to_students<=>0<br>equipment_types<=>0<br>security_types<=>0<br>media_types<=>0<br>extras_types<=>0
2019-04-13;2435764;58744324;102;price<=>price<br>price<=>890<br>price[currency]<=>PLN<br>rent<=>price<br>rent<=><br>rent[currency]<=>PLN<br>deposit<=>price<br>deposit<=><br>deposit[currency]<=>PLN<br>m<=>61<br>rooms_num<=>2<br>building_type<=><br>floor_no<=><br>building_floors_num<=><br>building_material<=><br>windows_type<=><br>heating<=><br>build_year<=><br>construction_status<=><br>free_from<=><br>rent_to_students<=>0<br>equipment_types<=>0<br>security_types<=>0<br>media_types<=>0<br>extras_types<=>0
2019-04-16;2122594;58773188;101;price<=>price<br>price<=>280000<br>price[currency]<=>PLN<br>m<=>43<br>rooms_num<=>2<br>market<=>secondary<br>building_type<=>apartment<br>floor_no<=>ground_floor<br>building_floors_num<=>2<br>building_material<=><br>windows_type<=><br>heating<=><br>build_year<=>2012<br>construction_status<=><br>rent<=>price<br>rent<=>430<br>rent[currency]<=>PLN<br>building_ownership<=><br>free_from<=><br>media_types<=><br>security_types<=>closed_area<->entryphone<br>equipment_types<=><br>extras_types<=>garage<br>price_per_m<=>6511.63
2019-04-17;169748;58791056;102;price<=>price<br>price<=>2100<br>price[currency]<=>PLN<br>rent<=>price<br>rent<=><br>rent[currency]<=><br>deposit<=>price<br>deposit<=><br>deposit[currency]<=><br>m<=>33<br>rooms_num<=>1<br>building_type<=>block<br>floor_no<=>floor_7<br>building_floors_num<=>8<br>building_material<=>reinforced_concrete<br>windows_type<=>plastic<br>heating<=>urban<br>build_year<=>2009<br>construction_status<=>ready_to_use<br>free_from<=><br>rent_to_students<=><br>equipment_types<=><br>security_types<=>monitoring<br>media_types<=>cable-television<->internet<->phone<br>extras_types<=>balcony<->lift
2019-04-19;717669;58815372;401;price<=>price<br>price<=>222000<br>price[currency]<=>PLN<br>m<=>2220<br>price_per_m<=><br>type<=>building<br>dimensions<=>34.00x61.00<br>fence<=>y<br>location<=>suburban<br>media_types<=>electricity<->telephone<br>access_types<=>asphalt<->hard_surfaced<br>vicinity_types<=>forest<->lake<->sea
2019-04-21;3328752;58832488;401;price<=>price<br>price<=>75000<br>price[currency]<=>PLN<br>m<=>32400<br>price_per_m<=>2.31<br>type<=>building<br>dimensions<=><br>fence<=><br>location<=><br>media_types<=>electricity<br>access_types<=>0<br>vicinity_types<=>0
2019-04-22;4148324;58838268;201;price<=>price<br>price<=>689001<br>price[currency]<=>PLN<br>terrain_area<=>926<br>m<=>177<br>market<=>secondary<br>rooms_num<=>5<br>building_type<=>detached<br>floors_num<=>one_floor<br>building_material<=>other<br>build_year<=>2004<br>garret_type<=><br>roof_type<=><br>roofing<=>tile<br>construction_status<=>ready_to_use<br>windows_type<=><br>location<=><br>rent<=>price<br>rent<=><br>rent[currency]<=>PLN<br>free_from<=>2019-04-29<br>recreational<=><br>security_types<=>alarm<br>fence_types<=><br>heating_types<=>gas<br>media_types<=>electricity<->gas<->internet<->sewage<->water<br>access_types<=><br>vicinity_types<=><br>extras_types<=>garage<br>price_per_m<=>3892.66<br>is_bungalow<=>0
2019-04-01;254988;58541144;101;price<=>price<br>price<=>435000<br>price[currency]<=>PLN<br>m<=>52<br>rooms_num<=>2<br>market<=>secondary<br>building_type<=>block<br>floor_no<=>floor_4<br>building_floors_num<=>4<br>building_material<=>brick<br>windows_type<=>plastic<br>heating<=>urban<br>build_year<=>1980<br>construction_status<=>ready_to_use<br>rent<=>price<br>rent<=>450<br>rent[currency]<=>PLN<br>building_ownership<=>full_ownership<br>free_from<=>2018-04-01<br>media_types<=>cable-television<->internet<->phone<br>security_types<=>closed_area<->entryphone<->monitoring<br>equipment_types<=>dishwasher<->fridge<->furniture<->oven<->stove<->tv<->washing_machine<br>extras_types<=>balcony<->basement<->garden<br>price_per_m<=>8365.38
2019-04-02;3661567;58556692;101;price<=>price<br>price<=>620000<br>price[currency]<=>PLN<br>m<=>75<br>rooms_num<=>3<br>market<=>secondary<br>building_type<=>apartment<br>floor_no<=>floor_1<br>building_floors_num<=><br>building_material<=><br>windows_type<=><br>heating<=><br>build_year<=><br>construction_status<=>ready_to_use<br>rent<=>price<br>rent<=><br>rent[currency]<=>PLN<br>building_ownership<=>full_ownership<br>free_from<=><br>media_types<=>0<br>security_types<=>closed_area<->entryphone<br>equipment_types<=>furniture<br>extras_types<=>balcony<->basement<->garage<br>price_per_m<=>8266.67
2019-04-03;2297140;58573000;101;price<=>price<br>price<=>500000<br>price[currency]<=>PLN<br>m<=>48.3<br>rooms_num<=>3<br>market<=>secondary<br>building_type<=><br>floor_no<=>floor_3<br>building_floors_num<=>3<br>building_material<=><br>windows_type<=><br>heating<=><br>build_year<=>2009<br>construction_status<=><br>rent<=>price<br>rent<=><br>rent[currency]<=>PLN<br>building_ownership<=><br>free_from<=><br>media_types<=><br>security_types<=><br>equipment_types<=><br>extras_types<=>balcony<br>price_per_m<=>10351.97
2019-04-03;901236;58573044;201;price<=>price<br>price<=>290000<br>price[currency]<=>PLN<br>terrain_area<=>568<br>m<=>110<br>market<=>secondary<br>rooms_num<=>5<br>building_type<=>detached<br>floors_num<=>ground_floor<br>building_material<=>brick<br>build_year<=>1998<br>garret_type<=>notany<br>roof_type<=>flat<br>roofing<=>roofing_paper<br>construction_status<=>ready_to_use<br>windows_type<=>wooden<br>location<=><br>rent<=>price<br>rent<=><br>rent[currency]<=>PLN<br>free_from<=><br>recreational<=>0<br>security_types<=>alarm<->monitoring<br>fence_types<=>brick<->wooden<br>heating_types<=>electric<->fireplace<->stove<br>media_types<=>electricity<->internet<->sewage<->water<br>access_types<=>hard_surfaced<br>vicinity_types<=>forest<->lake<br>extras_types<=>basement<->garage<br>price_per_m<=>2636.36<br>is_bungalow<=>1
2019-04-05;2297140;58609340;101;price<=>price<br>price<=>389000<br>price[currency]<=>PLN<br>m<=>48<br>rooms_num<=>2<br>market<=>secondary<br>building_type<=>block<br>floor_no<=>ground_floor<br>building_floors_num<=>5<br>building_material<=><br>windows_type<=>plastic<br>heating<=><br>build_year<=>2002<br>construction_status<=><br>rent<=>price<br>rent<=>480<br>rent[currency]<=>PLN<br>building_ownership<=><br>free_from<=><br>media_types<=>cable-television<->internet<->phone<br>security_types<=><br>equipment_types<=><br>extras_types<=>basement<->garage<->garden<->lift<br>price_per_m<=>8104.17
2019-04-09;382657;58656840;101;price<=>price<br>price<=>574000<br>price[currency]<=>PLN<br>m<=>1210<br>rooms_num<=>4<br>market<=>secondary<br>building_type<=>house<br>floor_no<=>floor_1<br>building_floors_num<=>1<br>building_material<=>brick<br>windows_type<=><br>heating<=>gas<br>build_year<=>2016<br>construction_status<=>ready_to_use<br>rent<=>price<br>rent<=>300<br>rent[currency]<=>PLN<br>building_ownership<=>full_ownership<br>free_from<=><br>media_types<=>cable-television<br>security_types<=>closed_area<->entryphone<->monitoring<br>equipment_types<=>dishwasher<->oven<->stove<br>extras_types<=>balcony<br>price_per_m<=>474.38
2019-04-09;514495;58661888;101;price<=>price<br>price<=>249000<br>price[currency]<=>PLN<br>m<=>34.4<br>rooms_num<=>2<br>market<=>secondary<br>building_type<=>block<br>floor_no<=>floor_3<br>building_floors_num<=>3<br>building_material<=>breezeblock<br>windows_type<=><br>heating<=>urban<br>build_year<=>2001<br>construction_status<=>ready_to_use<br>rent<=>price<br>rent<=>278<br>rent[currency]<=>PLN<br>building_ownership<=>full_ownership<br>free_from<=><br>media_types<=><br>security_types<=><br>equipment_types<=>furniture<br>extras_types<=>balcony<->basement<br>price_per_m<=>7238.37
2019-04-09;626746;58668020;101;price<=>price<br>price<=>285000<br>price[currency]<=>PLN<br>m<=>56.7<br>rooms_num<=>2<br>market<=>secondary<br>building_type<=>block<br>floor_no<=>ground_floor<br>building_floors_num<=>4<br>building_material<=>concrete_plate<br>windows_type<=>wooden<br>heating<=>urban<br>build_year<=>1992<br>construction_status<=>to_renovation<br>rent<=>price<br>rent<=>472<br>rent[currency]<=>PLN<br>building_ownership<=>co_operative_ownership<br>free_from<=><br>media_types<=>cable-television<->internet<->phone<br>security_types<=><br>equipment_types<=><br>extras_types<=>balcony<->basement<br>price_per_m<=>5026.46
2019-04-10;642904;58685472;102;price<=>price<br>price<=>2000<br>price[currency]<=>PLN<br>rent<=>price<br>rent<=><br>rent[currency]<=><br>deposit<=>price<br>deposit<=><br>deposit[currency]<=><br>m<=>34<br>rooms_num<=>2<br>building_type<=>apartment<br>floor_no<=>floor_1<br>building_floors_num<=>4<br>building_material<=>brick<br>windows_type<=>plastic<br>heating<=>urban<br>build_year<=>2018<br>construction_status<=>ready_to_use<br>free_from<=><br>rent_to_students<=><br>equipment_types<=><br>security_types<=>monitoring<br>media_types<=>cable-television<->internet<->phone<br>extras_types<=>balcony<->lift
2019-04-13;2435764;58743712;102;price<=>price<br>price<=>900<br>price[currency]<=>PLN<br>rent<=>price<br>rent<=><br>rent[currency]<=>PLN<br>deposit<=>price<br>deposit<=><br>deposit[currency]<=>PLN<br>m<=>41<br>rooms_num<=>1<br>building_type<=><br>floor_no<=><br>building_floors_num<=><br>building_material<=><br>windows_type<=><br>heating<=><br>build_year<=><br>construction_status<=><br>free_from<=><br>rent_to_students<=>0<br>equipment_types<=>0<br>security_types<=>0<br>media_types<=>0<br>extras_types<=>0
2019-04-14;2435764;58744832;102;price<=>price<br>price<=>930<br>price[currency]<=>PLN<br>rent<=>price<br>rent<=><br>rent[currency]<=>PLN<br>deposit<=>price<br>deposit<=><br>deposit[currency]<=>PLN<br>m<=>90<br>rooms_num<=>3<br>building_type<=><br>floor_no<=><br>building_floors_num<=><br>building_material<=><br>windows_type<=><br>heating<=><br>build_year<=><br>construction_status<=><br>free_from<=><br>rent_to_students<=>0<br>equipment_types<=>0<br>security_types<=>0<br>media_types<=>0<br>extras_types<=>0
2019-04-16;169748;58770552;102;price<=>price<br>price<=>2390<br>price[currency]<=>PLN<br>rent<=>price<br>rent<=><br>rent[currency]<=><br>deposit<=>price<br>deposit<=><br>deposit[currency]<=><br>m<=>37<br>rooms_num<=>1<br>building_type<=>block<br>floor_no<=>floor_1<br>building_floors_num<=>3<br>building_material<=><br>windows_type<=><br>heating<=>urban<br>build_year<=>1960<br>construction_status<=>ready_to_use<br>free_from<=><br>rent_to_students<=><br>equipment_types<=><br>security_types<=><br>media_types<=><br>extras_types<=>basement<->separate_kitchen
2019-04-17;2758638;58793104;401;price<=>price<br>price<=>120000<br>price[currency]<=>PLN<br>m<=>1500<br>price_per_m<=>80<br>type<=>building<br>dimensions<=><br>fence<=><br>location<=>suburban<br>media_types<=>electricity<br>access_types<=>hard_surfaced<br>vicinity_types<=>forest<->mountains<->open_terrain
2019-04-18;3799927;58805960;201;price<=>price<br>price<=>1100000<br>price[currency]<=>PLN<br>terrain_area<=>564<br>m<=>264.9<br>market<=>secondary<br>rooms_num<=>7<br>building_type<=>detached<br>floors_num<=>one_floor<br>building_material<=>breezeblock<br>build_year<=>1994<br>garret_type<=>notany<br>roof_type<=><br>roofing<=>tile<br>construction_status<=><br>windows_type<=><br>location<=><br>rent<=>price<br>rent<=><br>rent[currency]<=>PLN<br>free_from<=><br>recreational<=><br>security_types<=><br>fence_types<=>other<br>heating_types<=>urban<br>media_types<=>electricity<->gas<->internet<->phone<->sewage<->water<br>access_types<=>hard_surfaced<br>vicinity_types<=><br>extras_types<=>garage<br>price_per_m<=>4152.51<br>is_bungalow<=>0
2019-04-01;1450883;58536220;102;price<=>price<br>price<=>1000<br>price[currency]<=>PLN<br>rent<=>price<br>rent<=>270<br>rent[currency]<=>PLN<br>deposit<=>price<br>deposit<=>1000<br>deposit[currency]<=>PLN<br>m<=>39<br>rooms_num<=>2<br>building_type<=><br>floor_no<=>floor_7<br>building_floors_num<=>10<br>building_material<=><br>windows_type<=>plastic<br>heating<=><br>build_year<=><br>construction_status<=><br>free_from<=><br>rent_to_students<=><br>equipment_types<=><br>security_types<=><br>media_types<=><br>extras_types<=>balcony<->lift
2019-04-01;776737;58541980;101;price<=>price<br>price<=>99000<br>price[currency]<=>PLN<br>m<=>42<br>rooms_num<=>2<br>market<=>secondary<br>building_type<=>block<br>floor_no<=>ground_floor<br>building_floors_num<=>2<br>building_material<=><br>windows_type<=>plastic<br>heating<=>urban<br>build_year<=><br>construction_status<=>to_renovation<br>rent<=>price<br>rent<=><br>rent[currency]<=>PLN<br>building_ownership<=><br>free_from<=><br>media_types<=><br>security_types<=>entryphone<br>equipment_types<=><br>extras_types<=><br>price_per_m<=>2357.14
2019-04-03;2467510;58570760;101;price<=>price<br>price<=>520000<br>price[currency]<=>PLN<br>m<=>57<br>rooms_num<=>2<br>market<=>secondary<br>building_type<=>block<br>floor_no<=>floor_1<br>building_floors_num<=>3<br>building_material<=><br>windows_type<=>plastic<br>heating<=>urban<br>build_year<=>2009<br>construction_status<=>ready_to_use<br>rent<=>price<br>rent<=>400<br>rent[currency]<=>PLN<br>building_ownership<=>full_ownership<br>free_from<=><br>media_types<=>cable-television<->internet<br>security_types<=><br>equipment_types<=><br>extras_types<=>balcony<->garage<->usable_room<br>price_per_m<=>9122.81
2019-04-03;2297140;58577228;101;price<=>price<br>price<=>490000<br>price[currency]<=>PLN<br>m<=>68<br>rooms_num<=>2<br>market<=>secondary<br>building_type<=>block<br>floor_no<=>floor_3<br>building_floors_num<=>4<br>building_material<=><br>windows_type<=>plastic<br>heating<=><br>build_year<=><br>construction_status<=><br>rent<=>price<br>rent<=><br>rent[currency]<=>PLN<br>building_ownership<=><br>free_from<=><br>media_types<=>cable-television<->internet<->phone<br>security_types<=><br>equipment_types<=><br>extras_types<=>balcony<br>price_per_m<=>7205.88
2019-04-03;613844;58581360;101;price<=>price<br>price<=>690000<br>price[currency]<=>PLN<br>m<=>75<br>rooms_num<=>2<br>market<=>secondary<br>building_type<=>block<br>floor_no<=>floor_2<br>building_floors_num<=>14<br>building_material<=><br>windows_type<=>plastic<br>heating<=><br>build_year<=><br>construction_status<=><br>rent<=>price<br>rent<=><br>rent[currency]<=>PLN<br>building_ownership<=><br>free_from<=><br>media_types<=><br>security_types<=><br>equipment_types<=><br>extras_types<=>balcony<->lift<->terrace<br>price_per_m<=>9200
2019-04-04;2467510;58596032;102;price<=>price<br>price<=>1800<br>price[currency]<=>PLN<br>rent<=>price<br>rent<=><br>rent[currency]<=><br>deposit<=>price<br>deposit<=><br>deposit[currency]<=><br>m<=>55<br>rooms_num<=>2<br>building_type<=>block<br>floor_no<=>floor_2<br>building_floors_num<=>6<br>building_material<=><br>windows_type<=>wooden<br>heating<=>urban<br>build_year<=>2007<br>construction_status<=>ready_to_use<br>free_from<=><br>rent_to_students<=><br>equipment_types<=><br>security_types<=>monitoring<br>media_types<=>cable-television<->internet<br>extras_types<=>balcony<->garage<->lift
